Code_Client,Date Achat,Numero Commande,Numero Ligne Produit,Code Produit,Quantite,PrixVenteTTCHorsRemise,PrixVenteTTCAvecRemise,Heure,Code Magasin,CodeVendeur,Montant
2275380.000,2018-02-01 00:00:00,479.000,2.000,17161.000,1.000,38.933,38.933,1523.000,10000.000,27.000,38.933
2275380.000,2018-02-01 00:00:00,479.000,1.000,103287.000,1.000,33.333,33.333,1523.000,10000.000,27.000,33.333
2275846.000,2018-02-01 00:00:00,501.000,1.000,106852.000,1.000,25.867,12.533,1641.000,10000.000,27.000,25.867
2276329.000,2018-02-01 00:00:00,505.000,4.000,87910.000,1.000,12.133,12.133,1716.000,10000.000,23.000,12.133
2304122.000,2018-02-01 00:00:00,437.000,1.000,91750.000,1.000,68.133,68.133,1213.000,10000.000,8.000,68.133
2304507.000,2018-02-01 00:00:00,530.000,1.000,115385.000,1.000,7.680,4.133,1908.000,10000.000,27.000,7.680
2304507.000,2018-02-01 00:00:00,530.000,2.000,108028.000,1.000,11.867,6.387,1908.000,10000.000,27.000,11.867
2304728.000,2018-02-01 00:00:00,444.000,2.000,95345.000,1.000,62.267,56.040,1308.000,10000.000,8.000,62.267
2304728.000,2018-02-01 00:00:00,444.000,3.000,33455.000,1.000,14.827,13.347,1308.000,10000.000,8.000,14.827
2304910.000,2018-02-01 00:00:00,511.000,1.000,90832.000,1.000,17.707,4.373,1736.000,10000.000,23.000,17.707
2305092.000,2018-02-01 00:00:00,531.000,2.000,26982.000,1.000,30.667,25.280,1900.000,10000.000,23.000,30.667
2307955.000,2018-02-01 00:00:00,459.000,2.000,98930.000,1.000,14.667,13.200,1352.000,10000.000,9.000,14.667
2308128.000,2018-02-01 00:00:00,472.000,1.000,100478.000,1.000,6.000,6.000,1449.000,10000.000,27.000,6.000
2315485.000,2018-02-01 00:00:00,451.000,3.000,118216.000,1.000,22.000,19.800,1332.000,10000.000,3.000,22.000
2315485.000,2018-02-01 00:00:00,451.000,1.000,118214.000,1.000,40.667,36.600,1332.000,10000.000,3.000,40.667
2315485.000,2018-02-01 00:00:00,451.000,2.000,118210.000,1.000,26.400,23.760,1332.000,10000.000,3.000,26.400
2315485.000,2018-02-01 00:00:00,451.000,4.000,118205.000,1.000,26.400,23.760,1332.000,10000.000,3.000,26.400
2324596.000,2018-02-01 00:00:00,467.000,2.000,106894.000,1.000,38.133,38.133,1425.000,10000.000,8.000,38.133
2324596.000,2018-02-01 00:00:00,467.000,1.000,106895.000,1.000,44.533,44.533,1425.000,10000.000,8.000,44.533
2324596.000,2018-02-01 00:00:00,467.000,5.000,108041.000,1.000,9.067,9.067,1425.000,10000.000,8.000,9.067
2324596.000,2018-02-01 00:00:00,467.000,4.000,72605.000,1.000,9.200,9.200,1425.000,10000.000,8.000,9.200
2334087.000,2018-02-01 00:00:00,473.000,1.000,26306.000,1.000,22.400,18.040,1506.000,10000.000,27.000,22.400
2344595.000,2018-02-01 00:00:00,462.000,2.000,106970.000,1.000,6.533,5.227,1312.000,10000.000,8.000,6.533
2344595.000,2018-02-01 00:00:00,462.000,4.000,108632.000,1.000,21.733,17.387,1312.000,10000.000,8.000,21.733
2344595.000,2018-02-01 00:00:00,462.000,3.000,104190.000,1.000,7.333,5.867,1312.000,10000.000,8.000,7.333
2344595.000,2018-02-01 00:00:00,462.000,1.000,89579.000,1.000,24.267,19.413,1312.000,10000.000,8.000,24.267
2344595.000,2018-02-01 00:00:00,454.000,1.000,15675.000,1.000,20.000,16.000,1326.000,10000.000,8.000,20.000
2354778.000,2018-02-01 00:00:00,478.000,1.000,104139.000,1.000,14.000,14.000,1521.000,10000.000,27.000,14.000
2364009.000,2018-02-01 00:00:00,466.000,1.000,95108.000,1.000,97.200,97.200,1436.000,10000.000,3.000,97.200
2364009.000,2018-02-01 00:00:00,466.000,2.000,3306.000,1.000,11.333,11.333,1436.000,10000.000,3.000,11.333
2453868.000,2018-02-01 00:00:00,481.000,1.000,67383.000,1.000,50.667,50.667,1517.000,10000.000,27.000,50.667
2455934.000,2018-02-01 00:00:00,480.000,4.000,40943.000,1.000,72.267,72.267,1526.000,10000.000,27.000,72.267
2529544.000,2018-02-01 00:00:00,484.000,2.000,95961.000,1.000,26.400,26.400,1558.000,10000.000,27.000,26.400
2570953.000,2018-02-01 00:00:00,485.000,2.000,104532.000,1.000,7.373,5.040,1601.000,10000.000,27.000,7.373
2570953.000,2018-02-01 00:00:00,485.000,1.000,50137.000,1.000,5.200,3.560,1601.000,10000.000,27.000,5.200
2570953.000,2018-02-01 00:00:00,485.000,3.000,118101.000,1.000,29.600,20.240,1601.000,10000.000,27.000,29.600
2654212.000,2018-02-01 00:00:00,502.000,1.000,91973.000,1.000,39.867,39.867,1657.000,10000.000,15.000,39.867
2665394.000,2018-02-01 00:00:00,486.000,2.000,98570.000,1.000,48.533,40.920,1547.000,10000.000,8.000,48.533
2665394.000,2018-02-01 00:00:00,486.000,1.000,25618.000,1.000,36.533,30.813,1547.000,10000.000,8.000,36.533
2670569.000,2018-02-01 00:00:00,431.000,1.000,107015.000,1.000,38.933,30.147,952.000,10000.000,26.000,38.933
2722293.000,2018-02-01 00:00:00,468.000,1.000,73410.000,1.000,60.000,60.000,1435.000,10000.000,27.000,60.000
2724179.000,2018-02-01 00:00:00,465.000,1.000,118206.000,1.000,22.000,22.000,1427.000,10000.000,8.000,22.000
2724179.000,2018-02-01 00:00:00,465.000,2.000,118158.000,1.000,22.267,22.267,1427.000,10000.000,8.000,22.267
2724179.000,2018-02-01 00:00:00,465.000,3.000,118533.000,1.000,25.467,25.467,1427.000,10000.000,8.000,25.467
2767116.000,2018-02-01 00:00:00,526.000,1.000,100616.000,1.000,27.067,27.067,1855.000,10000.000,15.000,27.067
2782261.000,2018-02-01 00:00:00,463.000,5.000,114395.000,1.000,2.667,2.667,1421.000,10000.000,23.000,2.667
2782261.000,2018-02-01 00:00:00,463.000,6.000,98721.000,1.000,76.000,76.000,1421.000,10000.000,23.000,76.000
2782261.000,2018-02-01 00:00:00,463.000,4.000,114394.000,1.000,2.667,2.667,1421.000,10000.000,23.000,2.667
2782261.000,2018-02-01 00:00:00,463.000,1.000,115183.000,1.000,5.200,5.200,1421.000,10000.000,23.000,5.200
2808243.000,2018-02-01 00:00:00,441.000,1.000,109942.000,1.000,15.867,2.533,1228.000,10000.000,29.000,15.867
2837133.000,2018-02-01 00:00:00,432.000,1.000,95919.000,1.000,28.133,28.133,1112.000,10000.000,3.000,28.133
2837133.000,2018-02-01 00:00:00,432.000,2.000,94389.000,1.000,17.600,17.600,1112.000,10000.000,3.000,17.600
2837178.000,2018-03-01 00:00:00,523.000,2.000,59591.000,1.000,37.733,32.880,1834.000,10000.000,8.000,37.733
2898135.000,2018-03-01 00:00:00,439.000,3.000,39003.000,1.000,67.200,60.480,1237.000,10000.000,8.000,67.200
2898135.000,2018-03-01 00:00:00,439.000,2.000,5214.000,1.000,21.467,19.320,1237.000,10000.000,8.000,21.467
2911391.000,2018-03-01 00:00:00,449.000,3.000,98729.000,1.000,15.600,15.600,1330.000,10000.000,8.000,15.600
3258232.000,2018-03-01 00:00:00,461.000,1.000,99311.000,1.000,23.733,11.827,1418.000,10000.000,8.000,23.733
3303659.000,2018-03-01 00:00:00,503.000,1.000,102202.000,1.000,25.733,25.733,1708.000,10000.000,23.000,25.733
3309070.000,2018-03-01 00:00:00,483.000,1.000,102528.000,1.000,79.467,69.400,1553.000,10000.000,3.000,79.467
3456180.000,2018-03-01 00:00:00,433.000,2.000,91938.000,1.000,25.733,25.733,1102.000,10000.000,26.000,25.733
3456180.000,2018-03-01 00:00:00,433.000,1.000,100631.000,1.000,108.800,108.800,1102.000,10000.000,26.000,108.800
3506870.000,2018-03-01 00:00:00,440.000,2.000,104009.000,1.000,11.600,6.880,1227.000,10000.000,29.000,11.600
3506870.000,2018-03-01 00:00:00,440.000,3.000,98505.000,1.000,11.200,6.653,1227.000,10001.000,29.000,11.200
3506870.000,2018-03-01 00:00:00,440.000,1.000,93635.000,1.000,10.000,5.933,1227.000,10001.000,29.000,10.000
3515713.000,2018-03-01 00:00:00,477.000,1.000,62485.000,1.000,22.133,8.800,1516.000,10001.000,27.000,22.133
3603341.000,2018-03-01 00:00:00,541.000,1.000,24015.000,1.000,99.333,99.333,2017.000,10001.000,27.000,99.333
3611706.000,2018-03-01 00:00:00,470.000,2.000,82410.000,1.000,0.533,0.533,1440.000,10001.000,27.000,0.533
3680594.000,2018-03-01 00:00:00,534.000,1.000,94237.000,1.000,26.533,13.200,1928.000,10001.000,23.000,26.533
3691662.000,2018-03-01 00:00:00,430.000,2.000,27335.000,1.000,33.867,33.867,942.000,10001.000,24.000,33.867
3691662.000,2018-03-01 00:00:00,430.000,4.000,114594.000,1.000,66.667,66.667,942.000,10001.000,24.000,66.667
3792426.000,2018-03-01 00:00:00,524.000,1.000,62481.000,1.000,72.667,59.333,1836.000,10001.000,8.000,72.667
3939929.000,2018-03-01 00:00:00,495.000,1.000,71514.000,1.000,41.333,28.000,1624.000,10001.000,15.000,41.333
3957399.000,2018-03-01 00:00:00,489.000,3.000,100555.000,1.000,6.000,6.000,1614.000,10001.000,27.000,6.000
3957399.000,2018-03-01 00:00:00,489.000,4.000,115124.000,1.000,65.067,65.067,1614.000,10001.000,27.000,65.067
3957399.000,2018-03-01 00:00:00,489.000,2.000,118012.000,1.000,12.533,12.533,1614.000,10001.000,27.000,12.533
3957399.000,2018-03-01 00:00:00,489.000,5.000,118024.000,1.000,15.867,15.867,1614.000,10001.000,27.000,15.867
3993303.000,2018-03-01 00:00:00,520.000,3.000,52990.000,1.000,3.867,3.480,1833.000,10001.000,23.000,3.867
3993303.000,2018-03-01 00:00:00,520.000,4.000,12617.000,1.000,12.533,11.280,1833.000,10001.000,23.000,12.533
4077203.000,2018-03-01 00:00:00,435.000,1.000,94581.000,1.000,50.400,37.067,1157.000,10001.000,28.000,50.400
4077203.000,2018-03-01 00:00:00,434.000,1.000,99385.000,1.000,41.467,41.467,1152.000,10001.000,28.000,41.467
4164767.000,2018-03-01 00:00:00,494.000,2.000,98652.000,1.000,43.333,43.333,1617.000,10001.000,3.000,43.333
4164767.000,2018-03-01 00:00:00,494.000,3.000,98656.000,1.000,23.333,23.333,1617.000,10001.000,3.000,23.333
4399574.000,2018-03-01 00:00:00,493.000,3.000,24826.000,1.000,32.267,30.093,1632.000,10001.000,27.000,32.267
4399574.000,2018-03-01 00:00:00,493.000,1.000,80276.000,1.000,27.067,25.253,1632.000,10001.000,27.000,27.067
4454933.000,2018-03-01 00:00:00,540.000,1.000,26365.000,1.000,22.400,22.400,2007.000,10001.000,27.000,22.400
4504954.000,2018-03-01 00:00:00,512.000,2.000,91040.000,1.000,0.000,0.000,1723.000,10001.000,4.000,0.000
4517047.000,2018-03-01 00:00:00,521.000,2.000,97038.000,1.000,56.933,56.933,1843.000,10001.000,8.000,56.933
4517047.000,2018-03-01 00:00:00,521.000,1.000,27018.000,1.000,43.333,43.333,1843.000,10001.000,8.000,43.333
4529746.000,2018-03-01 00:00:00,529.000,1.000,24114.000,1.000,74.400,66.960,1904.000,10001.000,15.000,74.400
4765723.000,2018-03-01 00:00:00,455.000,1.000,83970.000,1.000,33.333,30.480,1342.000,10001.000,3.000,33.333
4765723.000,2018-03-01 00:00:00,455.000,3.000,40292.000,1.000,96.667,88.413,1342.000,10001.000,3.000,96.667
5721644.000,2018-03-01 00:00:00,528.000,3.000,62951.000,1.000,52.667,52.667,1902.000,10001.000,27.000,52.667
5748081.000,2018-03-01 00:00:00,535.000,1.000,78486.000,1.000,6.933,6.933,1930.000,10001.000,23.000,6.933
5874377.000,2018-03-01 00:00:00,487.000,3.000,115405.000,1.000,5.840,5.840,1605.000,10000.000,28.000,5.840
5874378.000,2018-03-01 00:00:00,474.000,2.000,71010.000,1.000,133.333,133.333,1453.000,10000.000,3.000,133.333
5880695.000,2018-03-01 00:00:00,518.000,1.000,103721.000,1.000,46.533,46.533,1811.000,10000.000,23.000,46.533
438711.000,2018-03-01 00:00:00,4596.000,2.000,118557.000,1.000,44.800,44.800,1337.000,10000.000,2.000,44.800
438711.000,2018-03-01 00:00:00,4596.000,1.000,78270.000,1.000,30.267,30.267,1337.000,10000.000,2.000,30.267
438711.000,2018-03-01 00:00:00,4602.000,1.000,21887.000,1.000,27.067,13.733,1346.000,10000.000,2.000,27.067
1791398.000,2018-03-01 00:00:00,4699.000,3.000,100515.000,1.000,12.667,12.667,1830.000,10000.000,29.000,12.667
1791398.000,2018-03-01 00:00:00,4699.000,4.000,100510.000,1.000,10.667,10.667,1830.000,10000.000,29.000,10.667
2248926.000,2018-03-01 00:00:00,4593.000,1.000,90067.000,1.000,14.000,14.000,1234.000,10000.000,2.000,14.000
2248926.000,2018-03-01 00:00:00,4593.000,2.000,107076.000,1.000,60.667,60.667,1234.000,10000.000,2.000,60.667
2273672.000,2018-03-01 00:00:00,4604.000,1.000,108545.000,1.000,24.267,21.840,1404.000,10000.000,3.000,24.267
2273672.000,2018-03-01 00:00:00,4604.000,2.000,109561.000,1.000,74.667,67.200,1404.000,10000.000,3.000,74.667
2273889.000,2018-03-01 00:00:00,4636.000,1.000,106502.000,1.000,41.067,34.400,1608.000,10000.000,27.000,41.067
2274169.000,2018-03-01 00:00:00,4686.000,5.000,118134.000,1.000,32.800,32.800,1742.000,10000.000,29.000,32.800
2274224.000,2018-03-01 00:00:00,4645.000,1.000,19315.000,1.000,72.000,72.000,1620.000,10000.000,27.000,72.000
2274466.000,2018-03-01 00:00:00,4697.000,1.000,93833.000,1.000,5.600,5.600,1824.000,10000.000,29.000,5.600
2274492.000,2018-03-01 00:00:00,4588.000,1.000,18220.000,1.000,46.400,39.733,1318.000,10000.000,24.000,46.400
2275068.000,2018-03-01 00:00:00,4728.000,1.000,62929.000,1.000,29.867,23.893,1916.000,10000.000,27.000,29.867
2275075.000,2018-03-01 00:00:00,4569.000,2.000,89744.000,1.000,43.333,43.333,1140.000,10000.000,2.000,43.333
2275133.000,2018-03-01 00:00:00,4599.000,3.000,69425.000,1.000,21.733,19.227,1340.000,10000.000,3.000,21.733
2275133.000,2018-03-01 00:00:00,4599.000,2.000,72138.000,1.000,21.733,19.240,1340.000,10000.000,3.000,21.733
2275250.000,2018-03-01 00:00:00,4698.000,1.000,114003.000,1.000,92.133,65.467,1826.000,10000.000,29.000,92.133
2276219.000,2018-03-01 00:00:00,4688.000,1.000,32085.000,1.000,98.933,85.600,1805.000,10000.000,28.000,98.933
2304267.000,2018-03-01 00:00:00,4601.000,2.000,118100.000,1.000,30.267,30.267,1358.000,10000.000,29.000,30.267
2304374.000,2018-03-01 00:00:00,4620.000,1.000,102216.000,1.000,11.200,11.200,1514.000,10000.000,3.000,11.200
2304839.000,2018-03-01 00:00:00,4572.000,1.000,99486.000,1.000,5.333,5.333,1050.000,10000.000,3.000,5.333
2304922.000,2018-03-01 00:00:00,4608.000,1.000,115207.000,1.000,75.867,75.867,1311.000,10000.000,28.000,75.867
2304922.000,2018-03-01 00:00:00,4608.000,2.000,68795.000,1.000,72.667,72.667,1311.000,10000.000,28.000,72.667
2307955.000,2018-03-01 00:00:00,4617.000,1.000,98789.000,1.000,60.000,54.000,1442.000,10000.000,9.000,60.000
2307955.000,2018-03-01 00:00:00,4617.000,2.000,114619.000,1.000,9.200,8.280,1442.000,10000.000,9.000,9.200
2308134.000,2018-03-01 00:00:00,4651.000,2.000,114909.000,1.000,72.533,59.947,1640.000,10000.000,29.000,72.533
2318985.000,2018-03-01 00:00:00,4640.000,1.000,84765.000,1.000,60.133,60.133,1601.000,10000.000,27.000,60.133
2318985.000,2018-03-01 00:00:00,4640.000,2.000,78480.000,1.000,7.733,7.733,1601.000,10000.000,27.000,7.733
2318990.000,2018-03-01 00:00:00,4654.000,2.000,35340.000,1.000,20.000,20.000,1633.000,10000.000,29.000,20.000
2319037.000,2018-03-01 00:00:00,4562.000,1.000,21154.000,1.000,103.467,103.467,1035.000,10000.000,3.000,103.467
2336010.000,2018-03-01 00:00:00,4731.000,2.000,115215.000,1.000,51.333,44.667,1922.000,10000.000,27.000,51.333
2344689.000,2018-03-01 00:00:00,4625.000,2.000,106968.000,1.000,6.533,5.227,1525.000,10000.000,3.000,6.533
2346405.000,2018-03-01 00:00:00,4627.000,1.000,56762.000,1.000,44.933,44.933,1532.000,10000.000,27.000,44.933
2348062.000,2018-03-01 00:00:00,4733.000,1.000,78590.000,1.000,37.600,37.600,1925.000,10000.000,27.000,37.600
2358682.000,2018-03-01 00:00:00,4638.000,6.000,87724.000,1.000,24.400,21.960,1611.000,10000.000,27.000,24.400
2358682.000,2018-03-01 00:00:00,4638.000,4.000,87734.000,1.000,24.400,21.960,1611.000,10000.000,27.000,24.400
2358682.000,2018-03-01 00:00:00,4638.000,2.000,21177.000,1.000,90.000,81.000,1611.000,10000.000,27.000,90.000
2358682.000,2018-03-01 00:00:00,4638.000,8.000,118062.000,1.000,55.600,50.040,1611.000,10000.000,27.000,55.600
2358682.000,2018-03-01 00:00:00,4638.000,7.000,118550.000,1.000,28.533,25.680,1611.000,10000.000,27.000,28.533
2358682.000,2018-03-01 00:00:00,4638.000,5.000,91452.000,1.000,27.067,24.360,1611.000,10000.000,27.000,27.067
2358682.000,2018-03-01 00:00:00,4638.000,3.000,118080.000,1.000,24.400,21.960,1611.000,10000.000,27.000,24.400
2373153.000,2018-03-01 00:00:00,4643.000,1.000,31035.000,1.000,61.867,61.867,1511.000,10000.000,3.000,61.867
2373153.000,2018-03-01 00:00:00,4644.000,1.000,114670.000,5.000,12.667,0.000,1512.000,10000.000,3.000,63.333
2403101.000,2018-03-01 00:00:00,4594.000,1.000,44408.000,1.000,15.333,15.333,1342.000,10000.000,28.000,15.333
2410823.000,2018-03-01 00:00:00,4668.000,1.000,95733.000,1.000,38.533,38.533,1708.000,10000.000,27.000,38.533
2410823.000,2018-03-01 00:00:00,4668.000,2.000,108078.000,1.000,9.200,9.200,1708.000,10000.000,27.000,9.200
2418235.000,2018-03-01 00:00:00,4610.000,1.000,118634.000,1.000,23.733,23.733,1427.000,10000.000,2.000,23.733
2455866.000,2018-03-01 00:00:00,4713.000,1.000,17229.000,1.000,69.600,69.600,1922.000,10000.000,28.000,69.600
2458204.000,2018-03-01 00:00:00,4704.000,1.000,71592.000,1.000,28.533,28.533,1851.000,10000.000,2.000,28.533
2458228.000,2018-03-01 00:00:00,4714.000,1.000,52018.000,1.000,80.800,80.800,1822.000,10000.000,29.000,80.800
2458228.000,2018-03-01 00:00:00,4714.000,2.000,67536.000,1.000,67.867,67.867,1822.000,10000.000,29.000,67.867
2478459.000,2018-03-01 00:00:00,4579.000,1.000,100507.000,1.000,10.667,10.667,1120.000,10000.000,20.000,10.667
2580911.000,2018-03-01 00:00:00,4706.000,1.000,103775.000,1.000,39.867,33.200,1901.000,10000.000,2.000,39.867
2589546.000,2018-03-01 00:00:00,4598.000,2.000,27104.000,1.000,85.467,85.467,1353.000,10000.000,22.000,85.467
2589546.000,2018-03-01 00:00:00,4598.000,3.000,114544.000,1.000,56.933,56.933,1353.000,10000.000,22.000,56.933
2589546.000,2018-03-01 00:00:00,4598.000,4.000,99498.000,1.000,16.933,16.933,1353.000,10000.000,22.000,16.933
2589546.000,2018-03-01 00:00:00,4598.000,5.000,115519.000,1.000,46.667,46.667,1353.000,10000.000,22.000,46.667
2607220.000,2018-03-01 00:00:00,4578.000,2.000,118065.000,1.000,55.600,50.680,1218.000,10000.000,9.000,55.600
2619031.000,2018-03-01 00:00:00,4605.000,2.000,88780.000,1.000,22.667,20.400,1301.000,10000.000,29.000,22.667
2619031.000,2018-03-01 00:00:00,4605.000,1.000,114401.000,1.000,53.333,48.000,1301.000,10000.000,29.000,53.333
2619031.000,2018-03-01 00:00:00,4605.000,3.000,95741.000,1.000,25.467,22.920,1301.000,10000.000,29.000,25.467
2670550.000,2018-03-01 00:00:00,4607.000,4.000,113010.000,1.000,6.533,4.293,1307.000,10000.000,3.000,6.533
2670550.000,2018-03-01 00:00:00,4607.000,3.000,113019.000,1.000,6.533,4.293,1307.000,10000.000,3.000,6.533
2670550.000,2018-03-01 00:00:00,4607.000,6.000,105038.000,1.000,6.000,3.933,1307.000,10000.000,3.000,6.000
2724244.000,2018-03-01 00:00:00,4567.000,2.000,59592.000,1.000,38.933,32.267,1003.000,10000.000,3.000,38.933
2724333.000,2018-03-01 00:00:00,4611.000,2.000,17238.000,1.000,38.133,34.747,1415.000,10000.000,26.000,38.133
2724333.000,2018-03-01 00:00:00,4611.000,1.000,47012.000,1.000,87.600,79.827,1415.000,10000.000,26.000,87.600
2736378.000,2018-03-01 00:00:00,4673.000,2.000,18420.000,1.000,22.400,22.400,1719.000,10000.000,27.000,22.400
2736378.000,2018-03-01 00:00:00,4673.000,1.000,91900.000,1.000,27.867,27.867,1719.000,10000.000,27.000,27.867
2761969.000,2018-03-01 00:00:00,4642.000,1.000,103732.000,1.000,60.000,60.000,1619.000,10000.000,27.000,60.000
2767146.000,2018-03-01 00:00:00,4657.000,3.000,106902.000,1.000,56.000,56.000,1639.000,10000.000,29.000,56.000
2767146.000,2018-03-01 00:00:00,4658.000,1.000,69961.000,1.000,13.333,13.333,1641.000,10000.000,29.000,13.333
2767146.000,2018-03-01 00:00:00,4658.000,3.000,107051.000,1.000,49.333,49.333,1641.000,10000.000,29.000,49.333
2792969.000,2018-03-01 00:00:00,4666.000,1.000,14402.000,1.000,34.933,33.013,1652.000,10000.000,29.000,34.933
2808330.000,2018-03-01 00:00:00,4649.000,1.000,114403.000,1.000,50.667,37.333,1624.000,10000.000,3.000,50.667
2808330.000,2018-03-01 00:00:00,4648.000,1.000,115316.000,1.000,74.933,74.933,1622.000,10000.000,3.000,74.933
2823008.000,2018-03-01 00:00:00,4690.000,1.000,108596.000,1.000,32.533,32.533,1756.000,10000.000,23.000,32.533
2841094.000,2018-03-01 00:00:00,4595.000,1.000,54008.000,1.000,93.733,93.733,1350.000,10000.000,3.000,93.733
2857048.000,2018-03-01 00:00:00,4723.000,2.000,95957.000,1.000,26.933,17.080,1854.000,10000.000,27.000,26.933
2857048.000,2018-03-01 00:00:00,4723.000,1.000,118598.000,1.000,13.200,8.373,1854.000,10000.000,27.000,13.200
2868058.000,2018-03-01 00:00:00,4600.000,1.000,91331.000,1.000,41.467,41.467,1343.000,10000.000,3.000,41.467
2873999.000,2018-03-01 00:00:00,4708.000,1.000,93927.000,1.000,14.400,14.400,1907.000,10000.000,2.000,14.400
2878448.000,2018-03-01 00:00:00,4615.000,1.000,72012.000,1.000,52.000,52.000,1452.000,10000.000,27.000,52.000
2991955.000,2018-03-01 00:00:00,4684.000,4.000,48200.000,1.000,53.067,47.760,1730.000,10000.000,29.000,53.067
2991955.000,2018-03-01 00:00:00,4684.000,1.000,112061.000,1.000,26.667,24.000,1730.000,10000.000,29.000,26.667
3085229.000,2018-03-01 00:00:00,4641.000,2.000,74933.000,1.000,9.467,3.933,1617.000,10000.000,27.000,9.467
3128781.000,2018-03-01 00:00:00,4717.000,1.000,90405.000,1.000,44.000,44.000,1930.000,10000.000,2.000,44.000
3138174.000,2018-03-01 00:00:00,4631.000,2.000,106505.000,1.000,49.067,49.067,1526.000,10000.000,23.000,49.067
3138174.000,2018-03-01 00:00:00,4631.000,1.000,108013.000,1.000,16.267,16.267,1526.000,10000.000,23.000,16.267
3160705.000,2018-03-01 00:00:00,4564.000,1.000,8023.000,1.000,75.867,75.867,945.000,10000.000,3.000,75.867
3225042.000,2018-03-01 00:00:00,4725.000,5.000,118658.000,1.000,29.200,29.200,1911.000,10000.000,13.000,29.200
3225042.000,2018-03-01 00:00:00,4725.000,4.000,87728.000,1.000,24.400,24.400,1911.000,10000.000,13.000,24.400
3225042.000,2018-03-01 00:00:00,4726.000,1.000,3629.000,1.000,5.867,5.867,1912.000,10000.000,13.000,5.867
3225042.000,2018-03-01 00:00:00,4725.000,1.000,67083.000,1.000,24.400,24.400,1911.000,10000.000,13.000,24.400
3225042.000,2018-03-01 00:00:00,4725.000,3.000,23728.000,1.000,30.267,30.267,1911.000,10000.000,13.000,30.267
3238925.000,2018-03-01 00:00:00,4618.000,3.000,100617.000,1.000,28.400,26.560,1458.000,10000.000,29.000,28.400
3238925.000,2018-03-01 00:00:00,4618.000,6.000,96472.000,1.000,11.333,10.600,1458.000,10000.000,29.000,11.333
3238925.000,2018-03-01 00:00:00,4618.000,4.000,118539.000,1.000,25.467,23.827,1458.000,10000.000,29.000,25.467
3238925.000,2018-03-01 00:00:00,4618.000,2.000,96041.000,1.000,39.200,36.667,1458.000,10000.000,29.000,39.200
3238925.000,2018-03-01 00:00:00,4618.000,5.000,109406.000,1.000,60.000,56.120,1458.000,10000.000,29.000,60.000
3448849.000,2018-03-01 00:00:00,4674.000,1.000,90400.000,1.000,72.667,72.667,1724.000,10000.000,23.000,72.667
3457810.000,2018-03-01 00:00:00,4727.000,1.000,5101.000,1.000,31.200,17.867,1914.000,10000.000,22.000,31.200
3493166.000,2018-03-01 00:00:00,4707.000,1.000,118273.000,1.000,10.000,10.000,1905.000,10000.000,2.000,10.000
3642763.000,2018-03-01 00:00:00,4659.000,1.000,3301.000,1.000,14.400,14.400,1659.000,10000.000,27.000,14.400
3728886.000,2018-03-01 00:00:00,4603.000,1.000,90228.000,1.000,24.667,24.667,1350.000,10000.000,2.000,24.667
3773333.000,2018-03-01 00:00:00,4681.000,1.000,118576.000,1.000,26.533,13.200,1722.000,10000.000,29.000,26.533
3773333.000,2018-03-01 00:00:00,4679.000,1.000,100593.000,1.000,41.867,41.867,1721.000,10000.000,29.000,41.867
3822685.000,2018-03-01 00:00:00,4575.000,1.000,23798.000,1.000,46.000,46.000,1056.000,10000.000,2.000,46.000
3858260.000,2018-03-01 00:00:00,4652.000,5.000,66145.000,1.000,16.933,16.933,1627.000,10000.000,3.000,16.933
3858260.000,2018-03-01 00:00:00,4652.000,4.000,113952.000,1.000,62.400,62.400,1627.000,10000.000,3.000,62.400
3858260.000,2018-03-01 00:00:00,4652.000,2.000,118063.000,1.000,55.600,55.600,1627.000,10000.000,3.000,55.600
3886111.000,2018-03-01 00:00:00,4577.000,2.000,21348.000,1.000,26.267,26.267,1201.000,10000.000,9.000,26.267
3983525.000,2018-03-01 00:00:00,4692.000,1.000,115436.000,1.000,60.000,60.000,1812.000,10000.000,23.000,60.000
3983525.000,2018-03-01 00:00:00,4692.000,2.000,70334.000,1.000,18.533,18.533,1812.000,10000.000,23.000,18.533
4028040.000,2018-03-01 00:00:00,4702.000,4.000,41204.000,1.000,78.933,78.933,1838.000,10000.000,2.000,78.933
4028040.000,2018-03-01 00:00:00,4702.000,1.000,113976.000,1.000,56.000,56.000,1838.000,10000.000,2.000,56.000
4094343.000,2018-03-01 00:00:00,4566.000,2.000,108911.000,1.000,10.533,10.533,1104.000,10000.000,24.000,10.533
4094343.000,2018-03-01 00:00:00,4566.000,1.000,93263.000,1.000,14.400,14.400,1104.000,10000.000,24.000,14.400
4131621.000,2018-03-01 00:00:00,4590.000,1.000,108842.000,1.000,70.400,63.360,1333.000,10000.000,28.000,70.400
4140258.000,2018-03-01 00:00:00,4633.000,1.000,102133.000,1.000,5.200,5.200,1552.000,10000.000,23.000,5.200
4205581.000,2018-03-01 00:00:00,4583.000,2.000,110503.000,1.000,46.133,12.507,1226.000,10000.000,2.000,46.133
4205581.000,2018-03-01 00:00:00,4583.000,1.000,32587.000,1.000,50.800,13.760,1226.000,10000.000,2.000,50.800
4399559.000,2018-03-01 00:00:00,4573.000,1.000,113964.000,1.000,118.533,110.187,1145.000,10000.000,9.000,118.533
4399576.000,2018-03-01 00:00:00,4685.000,1.000,28560.000,1.000,32.800,32.800,1735.000,10000.000,28.000,32.800
